id,nome,data,tasso
MII158935,Alghero,2024-10-27,53.8462
MII172277,Altamura,2024-10-27,152.9412
MII158944,Ancona Barcaglione,2024-10-27,97.0000
MII158941,Ancona Montacuto,2024-10-27,132.0313
MII158945,Arbus,2024-10-27,69.0476
MII158948,Arezzo,2024-10-27,166.6667
MII159053,Ariano Irpino,2024-10-27,123.9382
MII159060,Arienzo,2024-10-27,162.0690
MII159065,Ascoli Piceno,2024-10-27,128.2828
MII159069,Asti,2024-10-27,124.6305
MII159314,Augusta,2024-10-27,162.8655
MII172011,Avellino,2024-10-27,114.4050
MII172187,Aversa,2024-10-27,110.2564
MII182440,Avezzano,2024-10-27,150.9804
MII172222,Barcellona Pozzo di Gotto,2024-10-27,72.4265
MII181678,Bari,2024-10-27,173.8956
MII158901,Belluno,2024-10-27,130.4878
MII160204,Benevento,2024-10-27,161.5079
MII172827,Bergamo,2024-10-27,180.5031
MII172332,Biella,2024-10-27,117.9487
MII172344,Bollate,2024-10-27,112.5990
MII172508,Bologna,2024-10-27,173.4990
MII172580,Bolzano,2024-10-27,127.0588
MII172592,Brescia Canton Monbello,2024-10-27,204.3956
MII172610,Brescia Verziano,2024-10-27,162.8571
MII172623,Brindisi,2024-10-27,166.3866
MII172814,Brissogne - Aosta,2024-10-27,80.0000
MII172320,Busto Arsizio,2024-10-27,191.5929
MII172835,Cagliari Uta,2024-10-27,133.3333
MII173006,Caltagirone,2024-10-27,113.5279
MII173063,Caltanissetta,2024-10-27,122.4044
MII173088,Campobasso,2024-10-27,175.0000
MII173101,Carinola,2024-10-27,100.6048
MII173114,Cassino,2024-10-27,167.7165
MII173237,Castelfranco Emilia,2024-10-27,69.1275
MII173259,Castelvetrano,2024-10-27,161.3636
MII173265,Castrovillari,2024-10-27,143.8017
MII173285,Catania Bicocca,2024-10-27,133.8346
MII173301,Catania Piazza Lanza,2024-10-27,155.5556
MII173311,Catanzaro,2024-10-27,102.2364
MII173356,Chiavari,2024-10-27,123.0769
MII173364,Chieti,2024-10-27,159.4937
MII173688,Civitavecchia Giuseppe Passerini,2024-10-27,94.5652
MII172208,Civitavecchia Nuovo Complesso,2024-10-27,169.1318
MII173712,Como,2024-10-27,193.3036
MII173341,Cosenza,2024-10-27,122.7488
MII173747,Cremona,2024-10-27,151.8229
MII173324,Crotone,2024-10-27,124.2105
MII173764,Cuneo,2024-10-27,108.1081
MII173784,Eboli,2024-10-27,77.7778
MII173813,Enna,2024-10-27,122.2222
MII173994,Favignana,2024-10-27,101.1236
MII174501,Fermo,2024-10-27,130.2326
MII174686,Ferrara,2024-10-27,159.4262
MII174825,Firenze Mario Gozzini,2024-10-27,135.0649
MII174720,Firenze Sollicciano,2024-10-27,147.0914
MII176375,Foggia,2024-10-27,200.2899
MII176403,Forlì,2024-10-27,118.1818
MII176414,Fossano,2024-10-27,82.3529
MII176424,Fossombrone,2024-10-27,87.1287
MII176437,Frosinone,2024-10-27,121.9008
MII176451,Gela,2024-10-27,143.7500
MII152284,Genova Marassi,2024-10-27,126.1682
MII176703,Genova Pontedecimo,2024-10-27,164.7059
MII176714,Giarre,2024-10-27,127.5862
MII176719,Gorizia,2024-10-27,141.5094
MII176743,Grosseto,2024-10-27,200.0000
MII176749,Imperia,2024-10-27,140.3846
MII176759,Isernia,2024-10-27,142.0000
MII176771,Isili,2024-10-27,71.9626
MII176781,Ivrea,2024-10-27,140.9574
MII177134,L'Aquila,2024-10-27,77.4775
MII176788,La Spezia,2024-10-27,126.2136
MII177107,Lanciano,2024-10-27,114.3498
MII177118,Lanusei,2024-10-27,84.8485
MII177323,Larino,2024-10-27,105.8824
MII177332,Latina,2024-10-27,174.0260
MII177346,Laureana di Borrello,2024-10-27,145.9459
MII177384,Lauro,2024-10-27,10.0000
MII177420,Lecce,2024-10-27,160.9987
MII177436,Lecco,2024-10-27,158.4906
MII177463,Livorno,2024-10-27,135.5556
MII177498,Livorno Gorgona,2024-10-27,95.5056
MII177996,Locri,2024-10-27,148.8372
MII178027,Lodi,2024-10-27,195.4545
MII178035,Lucca,2024-10-27,197.5610
MII178045,Lucera,2024-10-27,121.4815
MII178072,Mantova,2024-10-27,158.5106
MII178085,Massa,2024-10-27,139.2857
MII178115,Massa Marittima,2024-10-27,97.9167
MII178124,Matera,2024-10-27,152.3810
MII178141,Melfi,2024-10-27,147.6190
MII178148,Messina,2024-10-27,94.0909
MII158895,Milano San Vittore,2024-10-27,227.2727
MII178501,Milano San Vittore femminile,2024-10-27,173.3333
MII178638,Modena,2024-10-27,153.3875
MII178659,Monza,2024-10-27,177.3171
MII178666,Napoli Poggioreale,2024-10-27,158.0265
MII178672,Napoli Secondigliano,2024-10-27,131.0009
MII178681,Noto,2024-10-27,81.8182
MII178700,Novara,2024-10-27,115.3846
MII179224,Nuoro,2024-10-27,69.3727
MII178003,Onanì,2024-10-27,69.4118
MII179237,Opera,2024-10-27,144.1242
MII179274,Oristano,2024-10-27,90.5303
MII179280,Orvieto,2024-10-27,126.5306
MII179290,Padova,2024-10-27,119.0217
MII179299,Padova Nuovo Complesso,2024-10-27,145.8667
MII179306,Palermo Pagliarelli,2024-10-27,121.0208
MII179324,Palermo Ucciardone,2024-10-27,108.1633
MII179331,Paliano,2024-10-27,42.7632
MII179342,Palmi,2024-10-27,120.5674
MII179353,Paola,2024-10-27,121.4286
MII179364,Parma,2024-10-27,115.4589
MII182910,Pavia,2024-10-27,135.6031
MII179781,Perugia,2024-10-27,148.5437
MII179818,Pesaro,2024-10-27,169.0789
MII179830,Pescara,2024-10-27,167.6471
MII179842,Piacenza,2024-10-27,125.8621
MII179856,Piazza Armerina,2024-10-27,156.2500
MII182919,Pisa,2024-10-27,158.1006
MII179896,Pistoia,2024-10-27,90.7895
MII179913,Pordenone,2024-10-27,140.5405
MII179932,Porto Azzurro,2024-10-27,97.8193
MII179938,Potenza,2024-10-27,188.4615
MII179958,Prato,2024-10-27,101.7065
MII179965,Ragusa,2024-10-27,103.8251
MII179981,Ravenna,2024-10-27,167.3469
MII179988,Reggio Calabria Arghillà,2024-10-27,110.5802
MII179995,Reggio Calabria Giuseppe Panzera,2024-10-27,119.7674
MII182339,Reggio Emilia,2024-10-27,119.3133
MII169535,Rieti,2024-10-27,186.7159
MII180001,Rimini,2024-10-27,144.9153
MII180380,Roma Rebibbia,2024-10-27,102.7027
MII180348,Roma Rebibbia femminile,2024-10-27,143.3962
MII180356,Roma Rebibbia IIIª casa,2024-10-27,61.3636
MII180370,Roma Rebibbia Nuovo Complesso,2024-10-27,146.4522
MII180401,Roma Regina Coeli,2024-10-27,192.8070
MII180415,Rossano,2024-10-27,122.4335
MII180424,Rovigo,2024-10-27,115.6098
MII180426,Salerno,2024-10-27,156.9149
MII180437,Saluzzo,2024-10-27,82.5472
MII180451,San Cataldo,2024-10-27,74.6269
MII180458,San Gimignano,2024-10-27,146.6368
MII180476,San Severo,2024-10-27,122.9508
MII180465,Sanremo,2024-10-27,119.9095
MII181079,Sant'Angelo dei Lombardi,2024-10-27,149.5726
MII180487,Santa Maria Capua Vetere,2024-10-27,144.4444
MII181091,Sassari,2024-10-27,116.1148
MII181109,Sciacca,2024-10-27,105.0000
MII181115,Siena,2024-10-27,124.1379
MII181125,Siracusa,2024-10-27,122.9358
MII181346,Sondrio,2024-10-27,150.0000
MII181358,Spoleto,2024-10-27,101.1111
MII181371,Sulmona,2024-10-27,139.6825
MII181377,Taranto,2024-10-27,193.3747
MII181385,Tempio Pausania,2024-10-27,101.7647
MII181392,Teramo,2024-10-27,146.0630
MII181401,Termini Imerese,2024-10-27,110.5263
MII181407,Terni,2024-10-27,132.7014
MII181417,Tolmezzo,2024-10-27,97.9866
MII181424,Torino,2024-10-27,133.1502
MII181434,Trani,2024-10-27,130.5648
MII181440,Trani femminile,2024-10-27,128.1250
MII181625,Trapani,2024-10-27,109.0543
MII181636,Trento,2024-10-27,88.7290
MII181645,Treviso,2024-10-27,188.0952
MII181661,Trieste,2024-10-27,178.7671
MII181681,Turi,2024-10-27,147.2222
MII181672,Udine,2024-10-27,187.3684
MII181691,Vallo della Lucania,2024-10-27,142.5000
MII181703,Varese,2024-10-27,194.3396
MII181820,Vasto,2024-10-27,65.9864
MII181839,Velletri,2024-10-27,150.7418
MII181847,Venezia Giudecca,2024-10-27,85.7143
MII181863,Venezia Santa Maria Maggiore,2024-10-27,166.0377
MII181870,Verbania,2024-10-27,150.9434
MII181880,Vercelli,2024-10-27,154.9223
MII181891,Verona,2024-10-27,190.5660
MII181908,Vibo Valentia,2024-10-27,103.1088
MII181918,Vicenza,2024-10-27,148.3871
MII181924,Vigevano,2024-10-27,163.7615
MII181934,Viterbo,2024-10-27,175.3086
MII179733,Voghera,2024-10-27,102.0528
MII179876,Volterra,2024-10-27,95.2381
MII158910,Agrigento,2024-11-03,145.6274
MII157783,Alba,2024-11-03,85.7143
MII158919,"Alessandria Cantiello, Gaeta",2024-11-03,102.8571
MII158924,Alessandria San Michele,2024-11-03,138.2576
MII158935,Alghero,2024-11-03,53.8462
MII172277,Altamura,2024-11-03,154.9020
MII158944,Ancona Barcaglione,2024-11-03,97.0000
MII158941,Ancona Montacuto,2024-11-03,133.2031
MII158945,Arbus,2024-11-03,69.8413
MII158948,Arezzo,2024-11-03,179.1667
MII159053,Ariano Irpino,2024-11-03,122.6923
MII159060,Arienzo,2024-11-03,153.4483
MII159065,Ascoli Piceno,2024-11-03,131.3131
MII159069,Asti,2024-11-03,123.6453
MII159314,Augusta,2024-11-03,162.8655
MII172011,Avellino,2024-11-03,113.4454
MII172187,Aversa,2024-11-03,110.2564
MII182440,Avezzano,2024-11-03,149.0196
MII172222,Barcellona Pozzo di Gotto,2024-11-03,64.7249
MII181678,Bari,2024-11-03,171.4859
MII158901,Belluno,2024-11-03,134.1463
MII160204,Benevento,2024-11-03,163.0952
MII172827,Bergamo,2024-11-03,183.0189
MII172332,Biella,2024-11-03,119.2308
MII172344,Bollate,2024-11-03,112.9952
MII172508,Bologna,2024-11-03,174.0125
MII172580,Bolzano,2024-11-03,129.4118
MII172592,Brescia Canton Monbello,2024-11-03,207.6923
MII172610,Brescia Verziano,2024-11-03,164.2857
MII172623,Brindisi,2024-11-03,165.5462
MII172814,Brissogne - Aosta,2024-11-03,81.7143
MII172320,Busto Arsizio,2024-11-03,195.5752
MII172835,Cagliari Uta,2024-11-03,133.6898
MII173006,Caltagirone,2024-11-03,112.4668
MII173063,Caltanissetta,2024-11-03,123.4973
MII173088,Campobasso,2024-11-03,178.1250
MII173101,Carinola,2024-11-03,92.1348
MII173114,Cassino,2024-11-03,166.9291
MII173237,Castelfranco Emilia,2024-11-03,68.2432
MII173259,Castelvetrano,2024-11-03,161.3636
MII173265,Castrovillari,2024-11-03,146.2810
MII173285,Catania Bicocca,2024-11-03,132.3308
MII173301,Catania Piazza Lanza,2024-11-03,152.5180
MII173311,Catanzaro,2024-11-03,101.7572
MII173356,Chiavari,2024-11-03,121.1538
MII173364,Chieti,2024-11-03,158.2278
MII173688,Civitavecchia Giuseppe Passerini,2024-11-03,93.4783
MII172208,Civitavecchia Nuovo Complesso,2024-11-03,169.7749
MII173712,Como,2024-11-03,197.7679
MII173341,Cosenza,2024-11-03,124.6445
MII173747,Cremona,2024-11-03,149.7396
MII173324,Crotone,2024-11-03,125.2632
MII173764,Cuneo,2024-11-03,107.7128
MII173784,Eboli,2024-11-03,83.3333
MII173813,Enna,2024-11-03,124.6914
MII173994,Favignana,2024-11-03,98.8764
MII174501,Fermo,2024-11-03,125.5814
MII174686,Ferrara,2024-11-03,159.4262
MII174825,Firenze Mario Gozzini,2024-11-03,133.7662
MII174720,Firenze Sollicciano,2024-11-03,147.0914
MII176375,Foggia,2024-11-03,203.4783
MII176403,Forlì,2024-11-03,116.6667
MII176414,Fossano,2024-11-03,80.8824
MII176424,Fossombrone,2024-11-03,87.1287
MII176437,Frosinone,2024-11-03,121.6942
MII176451,Gela,2024-11-03,135.4167
MII152284,Genova Marassi,2024-11-03,128.2486
MII176703,Genova Pontedecimo,2024-11-03,164.7059
MII176714,Giarre,2024-11-03,127.5862
MII176719,Gorizia,2024-11-03,137.7358
MII176743,Grosseto,2024-11-03,206.6667
MII176749,Imperia,2024-11-03,136.5385
MII176759,Isernia,2024-11-03,144.0000
MII176771,Isili,2024-11-03,72.8972
MII176781,Ivrea,2024-11-03,137.7660
MII177134,L'Aquila,2024-11-03,75.2252
MII176788,La Spezia,2024-11-03,124.2718
MII177107,Lanciano,2024-11-03,113.4529
MII177118,Lanusei,2024-11-03,84.8485
MII177323,Larino,2024-11-03,104.2017
MII177332,Latina,2024-11-03,174.0260
MII177346,Laureana di Borrello,2024-11-03,145.9459
MII177384,Lauro,2024-11-03,10.0000
MII177420,Lecce,2024-11-03,161.2686
MII177436,Lecco,2024-11-03,158.4906
MII177463,Livorno,2024-11-03,137.2222
MII177498,Livorno Gorgona,2024-11-03,95.5056
MII177996,Locri,2024-11-03,145.3488
MII178027,Lodi,2024-11-03,193.1818
MII178035,Lucca,2024-11-03,202.4390
MII178045,Lucera,2024-11-03,122.9630
MII178072,Mantova,2024-11-03,161.7021
MII178085,Massa,2024-11-03,139.2857
MII178115,Massa Marittima,2024-11-03,97.9167
MII178124,Matera,2024-11-03,153.9683
MII178141,Melfi,2024-11-03,150.0000
MII178148,Messina,2024-11-03,97.7169
MII158895,Milano San Vittore,2024-11-03,223.3051
MII178501,Milano San Vittore femminile,2024-11-03,186.6667
MII178638,Modena,2024-11-03,152.8455
MII178659,Monza,2024-11-03,175.3056
MII178666,Napoli Poggioreale,2024-11-03,160.3829
MII178672,Napoli Secondigliano,2024-11-03,131.2666
MII178681,Noto,2024-11-03,82.3864
MII178700,Novara,2024-11-03,108.3333
MII179224,Nuoro,2024-11-03,70.1107
MII178003,Onanì,2024-11-03,68.2353
MII179237,Opera,2024-11-03,144.4568
MII179274,Oristano,2024-11-03,90.1515
MII179280,Orvieto,2024-11-03,126.5306
MII179290,Padova,2024-11-03,119.0217
MII179299,Padova Nuovo Complesso,2024-11-03,146.4000
MII179306,Palermo Pagliarelli,2024-11-03,122.0588
MII179324,Palermo Ucciardone,2024-11-03,108.7755
MII179331,Paliano,2024-11-03,43.4211
MII179342,Palmi,2024-11-03,123.4043
MII179353,Paola,2024-11-03,120.1299
MII179364,Parma,2024-11-03,115.0000
MII182910,Pavia,2024-11-03,134.2412
MII179781,Perugia,2024-11-03,147.5728
MII179818,Pesaro,2024-11-03,168.4211
MII179830,Pescara,2024-11-03,169.1176
MII179842,Piacenza,2024-11-03,126.4198
MII179856,Piazza Armerina,2024-11-03,158.3333
MII182919,Pisa,2024-11-03,158.1006
MII179896,Pistoia,2024-11-03,97.3684
MII179913,Pordenone,2024-11-03,135.1351
MII179932,Porto Azzurro,2024-11-03,98.4424
MII179938,Potenza,2024-11-03,194.2308
MII179958,Prato,2024-11-03,101.5358
MII179965,Ragusa,2024-11-03,109.2896
MII179981,Ravenna,2024-11-03,177.5510
MII179988,Reggio Calabria Arghillà,2024-11-03,113.3106
MII179995,Reggio Calabria Giuseppe Panzera,2024-11-03,118.6047
MII182339,Reggio Emilia,2024-11-03,120.1717
MII169535,Rieti,2024-11-03,190.7749
MII180001,Rimini,2024-11-03,140.6780
MII180380,Roma Rebibbia,2024-11-03,102.7027
MII180348,Roma Rebibbia femminile,2024-11-03,138.4906
MII180356,Roma Rebibbia IIIª casa,2024-11-03,60.6061
MII180370,Roma Rebibbia Nuovo Complesso,2024-11-03,145.5061
MII180401,Roma Regina Coeli,2024-11-03,194.5614
MII180415,Rossano,2024-11-03,120.9125
MII180424,Rovigo,2024-11-03,117.0732
MII180426,Salerno,2024-11-03,156.6489
MII180437,Saluzzo,2024-11-03,83.0189
MII180451,San Cataldo,2024-11-03,75.3731
MII180458,San Gimignano,2024-11-03,146.6368
MII180476,San Severo,2024-11-03,121.3115
MII180465,Sanremo,2024-11-03,120.3620
MII181079,Sant'Angelo dei Lombardi,2024-11-03,148.7179
MII180487,Santa Maria Capua Vetere,2024-11-03,143.4343
MII181091,Sassari,2024-11-03,116.9978
MII181109,Sciacca,2024-11-03,105.0000
MII181115,Siena,2024-11-03,125.8621
MII181125,Siracusa,2024-11-03,123.3028
MII181346,Sondrio,2024-11-03,146.1538
MII181358,Spoleto,2024-11-03,101.5556
MII181371,Sulmona,2024-11-03,140.3175
MII181377,Taranto,2024-11-03,193.3747
MII181385,Tempio Pausania,2024-11-03,100.5882
MII181392,Teramo,2024-11-03,148.4252
MII181401,Termini Imerese,2024-11-03,109.4737
MII181407,Terni,2024-11-03,133.8863
MII181417,Tolmezzo,2024-11-03,97.9730
MII181424,Torino,2024-11-03,133.1199
MII181434,Trani,2024-11-03,130.5648
MII181440,Trani femminile,2024-11-03,121.8750
MII181625,Trapani,2024-11-03,108.2495
MII181636,Trento,2024-11-03,88.7560
MII181645,Treviso,2024-11-03,187.3016
MII181661,Trieste,2024-11-03,181.5068
MII181681,Turi,2024-11-03,149.0741
MII181672,Udine,2024-11-03,192.6316
MII181691,Vallo della Lucania,2024-11-03,140.0000
MII181703,Varese,2024-11-03,186.7925
MII181820,Vasto,2024-11-03,69.3878
MII181839,Velletri,2024-11-03,149.5549
MII181847,Venezia Giudecca,2024-11-03,84.8214
MII181863,Venezia Santa Maria Maggiore,2024-11-03,168.5535
MII181870,Verbania,2024-11-03,150.9434
MII181880,Vercelli,2024-11-03,164.8936
MII181891,Verona,2024-11-03,188.9937
MII181908,Vibo Valentia,2024-11-03,101.2755
MII181918,Vicenza,2024-11-03,150.8065
MII181924,Vigevano,2024-11-03,163.7615
MII181934,Viterbo,2024-11-03,176.5432
MII179733,Voghera,2024-11-03,101.4663
MII179876,Volterra,2024-11-03,95.2381
MII158910,Agrigento,2024-11-08,148.6692
MII157783,Alba,2024-11-08,83.6735
MII158919,"Alessandria Cantiello, Gaeta",2024-11-08,101.4286
MII158924,Alessandria San Michele,2024-11-08,135.9848
MII158935,Alghero,2024-11-08,54.4872
MII172277,Altamura,2024-11-08,160.7843
MII158944,Ancona Barcaglione,2024-11-08,96.0000
MII158941,Ancona Montacuto,2024-11-08,132.4219
MII158945,Arbus,2024-11-08,69.8413
MII158948,Arezzo,2024-11-08,175.0000
MII159053,Ariano Irpino,2024-11-08,127.9352
MII159060,Arienzo,2024-11-08,146.5517
MII159065,Ascoli Piceno,2024-11-08,128.2828
MII159069,Asti,2024-11-08,122.0588
MII159314,Augusta,2024-11-08,162.2807
MII172011,Avellino,2024-11-08,110.2941
MII172187,Aversa,2024-11-08,110.2564
MII182440,Avezzano,2024-11-08,149.0196
MII172222,Barcellona Pozzo di Gotto,2024-11-08,66.0194
MII181678,Bari,2024-11-08,168.6508
MII158901,Belluno,2024-11-08,134.1463
MII160204,Benevento,2024-11-08,161.9048
MII172827,Bergamo,2024-11-08,183.9623
MII172332,Biella,2024-11-08,118.4615
MII172344,Bollate,2024-11-08,112.8469
MII172508,Bologna,2024-11-08,173.5967
MII172580,Bolzano,2024-11-08,135.2941
MII172592,Brescia Canton Monbello,2024-11-08,209.8901
MII172610,Brescia Verziano,2024-11-08,164.2857
MII172623,Brindisi,2024-11-08,166.3866
MII172814,Brissogne - Aosta,2024-11-08,87.5000
MII172320,Busto Arsizio,2024-11-08,198.6667
MII172835,Cagliari Uta,2024-11-08,134.7594
MII173006,Caltagirone,2024-11-08,111.9363
MII173063,Caltanissetta,2024-11-08,124.0437
MII173088,Campobasso,2024-11-08,176.0417
MII173101,Carinola,2024-11-08,91.1985
MII173114,Cassino,2024-11-08,169.2913
MII173237,Castelfranco Emilia,2024-11-08,68.9189
MII173259,Castelvetrano,2024-11-08,161.3636
MII173265,Castrovillari,2024-11-08,144.6281
MII173285,Catania Bicocca,2024-11-08,131.6176
MII173301,Catania Piazza Lanza,2024-11-08,154.4803
MII173311,Catanzaro,2024-11-08,103.6859
MII173356,Chiavari,2024-11-08,117.3077
MII173364,Chieti,2024-11-08,164.5570
MII173688,Civitavecchia Giuseppe Passerini,2024-11-08,93.4783
MII172208,Civitavecchia Nuovo Complesso,2024-11-08,171.0611
MII173712,Como,2024-11-08,197.3333
MII173341,Cosenza,2024-11-08,129.3269
MII173747,Cremona,2024-11-08,150.2604
MII173324,Crotone,2024-11-08,134.0659
MII173764,Cuneo,2024-11-08,107.9365
MII173784,Eboli,2024-11-08,83.3333
MII173813,Enna,2024-11-08,130.3226
MII173994,Favignana,2024-11-08,98.8764
MII174501,Fermo,2024-11-08,134.8837
MII174686,Ferrara,2024-11-08,158.1967
MII174825,Firenze Mario Gozzini,2024-11-08,137.6623
MII174720,Firenze Sollicciano,2024-11-08,145.4294
MII176375,Foggia,2024-11-08,209.2754
MII176403,Forlì,2024-11-08,117.4242
MII176414,Fossano,2024-11-08,81.6176
MII176424,Fossombrone,2024-11-08,87.1287
MII176437,Frosinone,2024-11-08,121.6942
MII176451,Gela,2024-11-08,135.4167
MII152284,Genova Marassi,2024-11-08,128.0374
MII176703,Genova Pontedecimo,2024-11-08,163.5294
MII176714,Giarre,2024-11-08,143.1373
MII176719,Gorizia,2024-11-08,141.5094
MII176743,Grosseto,2024-11-08,193.3333
MII176749,Imperia,2024-11-08,144.2308
MII176759,Isernia,2024-11-08,136.0000
MII176771,Isili,2024-11-08,72.8972
MII176781,Ivrea,2024-11-08,141.4894
MII177134,L'Aquila,2024-11-08,76.1261
MII176788,La Spezia,2024-11-08,124.2718
MII177107,Lanciano,2024-11-08,113.9013
MII177118,Lanusei,2024-11-08,84.8485
MII177323,Larino,2024-11-08,107.5630
MII177332,Latina,2024-11-08,175.3247
MII177346,Laureana di Borrello,2024-11-08,145.9459
MII177384,Lauro,2024-11-08,10.0000
MII177420,Lecce,2024-11-08,162.6181
MII177436,Lecco,2024-11-08,160.3774
MII177463,Livorno,2024-11-08,135.5556
MII177498,Livorno Gorgona,2024-11-08,93.2584
MII177996,Locri,2024-11-08,148.8372
MII178027,Lodi,2024-11-08,195.2381
MII178035,Lucca,2024-11-08,204.8780
MII178045,Lucera,2024-11-08,121.4815
MII178072,Mantova,2024-11-08,161.7021
MII178085,Massa,2024-11-08,140.0000
MII178115,Massa Marittima,2024-11-08,97.9167
MII178124,Matera,2024-11-08,150.4000
MII178141,Melfi,2024-11-08,150.7937
MII178148,Messina,2024-11-08,100.0000
MII158895,Milano San Vittore,2024-11-08,225.9574
MII178501,Milano San Vittore femminile,2024-11-08,191.1111
MII178638,Modena,2024-11-08,152.8455
MII178659,Monza,2024-11-08,174.6341
MII178666,Napoli Poggioreale,2024-11-08,159.5729
MII178672,Napoli Secondigliano,2024-11-08,131.6209
MII178681,Noto,2024-11-08,81.2500
MII178700,Novara,2024-11-08,106.4103
MII179224,Nuoro,2024-11-08,70.8487
MII178003,Onanì,2024-11-08,67.6471
MII179237,Opera,2024-11-08,144.3826
MII179274,Oristano,2024-11-08,88.2576
MII179280,Orvieto,2024-11-08,125.5102
MII179290,Padova,2024-11-08,119.0217
MII179299,Padova Nuovo Complesso,2024-11-08,146.1333
MII179306,Palermo Pagliarelli,2024-11-08,121.9723
MII179324,Palermo Ucciardone,2024-11-08,98.8785
MII179331,Paliano,2024-11-08,43.4211
MII179342,Palmi,2024-11-08,124.1135
MII179353,Paola,2024-11-08,115.5844
MII179364,Parma,2024-11-08,115.6452
MII182910,Pavia,2024-11-08,133.5922
MII179781,Perugia,2024-11-08,148.3660
MII179818,Pesaro,2024-11-08,167.1053
MII179830,Pescara,2024-11-08,168.7500
MII179842,Piacenza,2024-11-08,126.6667
MII179856,Piazza Armerina,2024-11-08,154.1667
MII182919,Pisa,2024-11-08,159.7765
MII179896,Pistoia,2024-11-08,98.6842
MII179913,Pordenone,2024-11-08,132.4324
MII179932,Porto Azzurro,2024-11-08,98.1308
MII179938,Potenza,2024-11-08,188.4615
MII179958,Prato,2024-11-08,101.0239
MII179965,Ragusa,2024-11-08,109.8361
MII179981,Ravenna,2024-11-08,179.5918
MII179988,Reggio Calabria Arghillà,2024-11-08,115.0171
MII179995,Reggio Calabria Giuseppe Panzera,2024-11-08,120.9302
MII182339,Reggio Emilia,2024-11-08,121.8884
MII169535,Rieti,2024-11-08,187.4539
MII180001,Rimini,2024-11-08,136.4407
MII180380,Roma Rebibbia,2024-11-08,101.6892
MII180348,Roma Rebibbia femminile,2024-11-08,138.4906
MII180356,Roma Rebibbia IIIª casa,2024-11-08,61.3636
MII180370,Roma Rebibbia Nuovo Complesso,2024-11-08,146.6414
MII180401,Roma Regina Coeli,2024-11-08,198.5866
MII180415,Rossano,2024-11-08,117.8707
MII180424,Rovigo,2024-11-08,111.7073
MII180426,Salerno,2024-11-08,158.7766
MII180437,Saluzzo,2024-11-08,83.9623
MII180451,San Cataldo,2024-11-08,75.3731
MII180458,San Gimignano,2024-11-08,144.3946
MII180476,San Severo,2024-11-08,124.5902
MII180465,Sanremo,2024-11-08,119.9095
MII181079,Sant'Angelo dei Lombardi,2024-11-08,149.5726
MII180487,Santa Maria Capua Vetere,2024-11-08,143.7229
MII181091,Sassari,2024-11-08,116.1148
